SimTime	Autoindex	Register	Registerwert
51	12	CANvelocity	98.2079
51	12	CANlaneid	0
51	13	CANvelocity	82.3388
51	13	CANlaneid	0
51	14	CANvelocity	68.7629
51	14	CANlaneid	0
51	15	CANvelocity	52.271
51	15	CANlaneid	0
51	16	CANvelocity	38.6578
51	16	CANlaneid	0
51	17	CANvelocity	17.4336
51	17	CANlaneid	0
51	18	CANvelocity	1.40583
51	18	CANlaneid	0
52	0	CANvelocity	118.886
52	0	CANlaneid	0
52	1	CANvelocity	117.98
52	1	CANlaneid	0
52	2	CANvelocity	118.368
52	2	CANlaneid	0
52	3	CANvelocity	119.413
52	3	CANlaneid	0
52	4	CANvelocity	117.844
52	4	CANlaneid	0
52	5	CANvelocity	118.547
52	5	CANlaneid	0
52	6	CANvelocity	119.623
52	6	CANlaneid	0
52	7	CANvelocity	118.868
52	7	CANlaneid	0
52	8	CANvelocity	119.517
52	8	CANlaneid	0
52	9	CANvelocity	118.537
52	9	CANlaneid	0
52	10	CANvelocity	118.719
52	10	CANlaneid	0
52	11	CANvelocity	115.153
52	11	CANlaneid	0
52	12	CANvelocity	101.581
52	12	CANlaneid	0
52	13	CANvelocity	88.0543
52	13	CANlaneid	0
52	14	CANvelocity	72.5667
52	14	CANlaneid	0
52	15	CANvelocity	56.8262
52	15	CANlaneid	0
52	16	CANvelocity	45.4725
52	16	CANlaneid	0
52	17	CANvelocity	23.7771
52	17	CANlaneid	0
52	18	CANvelocity	8.93246
52	18	CANlaneid	0
53	0	CANvelocity	118.454
53	0	CANlaneid	0
53	1	CANvelocity	118.404
53	1	CANlaneid	0
53	2	CANvelocity	119.385
53	2	CANlaneid	0
53	3	CANvelocity	118.048
53	3	CANlaneid	0
53	4	CANvelocity	118.261
53	4	CANlaneid	0
53	5	CANvelocity	118.295
53	5	CANlaneid	0
53	6	CANvelocity	118.941
53	6	CANlaneid	0
53	7	CANvelocity	119.477
53	7	CANlaneid	0
53	8	CANvelocity	118.135
53	8	CANlaneid	0
53	9	CANvelocity	118.777
53	9	CANlaneid	0
53	10	CANvelocity	119.313
53	10	CANlaneid	0
53	11	CANvelocity	118.741
53	11	CANlaneid	0
53	12	CANvelocity	105.207
53	12	CANlaneid	0
53	13	CANvelocity	93.6821
53	13	CANlaneid	0
53	14	CANvelocity	79.0415
53	14	CANlaneid	0
53	15	CANvelocity	60.8529
53	15	CANlaneid	0
53	16	CANvelocity	50.5561
53	16	CANlaneid	0
53	17	CANvelocity	29.8403
53	17	CANlaneid	0
53	18	CANvelocity	13.8161
53	18	CANlaneid	0
54	0	CANvelocity	119.24
54	0	CANlaneid	0
54	1	CANvelocity	119.176
54	1	CANlaneid	0
54	2	CANvelocity	119.666
54	2	CANlaneid	0
54	3	CANvelocity	118.551
54	3	CANlaneid	0
54	4	CANvelocity	119.886
54	4	CANlaneid	0
54	5	CANvelocity	118.975
54	5	CANlaneid	0
54	6	CANvelocity	118.49
54	6	CANlaneid	0
54	7	CANvelocity	118.64
54	7	CANlaneid	0
54	8	CANvelocity	119.486
54	8	CANlaneid	0
54	9	CANvelocity	118.021
54	9	CANlaneid	0
54	10	CANvelocity	119.295
54	10	CANlaneid	0
54	11	CANvelocity	119.482
54	11	CANlaneid	0
54	12	CANvelocity	109.925
54	12	CANlaneid	0
54	13	CANvelocity	99.0969
54	13	CANlaneid	0
54	14	CANvelocity	84.6865
54	14	CANlaneid	0
54	15	CANvelocity	66.5532
54	15	CANlaneid	0
54	16	CANvelocity	54.6557
54	16	CANlaneid	0
54	17	CANvelocity	35.9416
54	17	CANlaneid	0
54	18	CANvelocity	21.9449
54	18	CANlaneid	0
54	19	CANvelocity	4.01196
54	19	CANlaneid	0
55	0	CANvelocity	118.004
55	0	CANlaneid	0
55	1	CANvelocity	117.768
55	1	CANlaneid	0
55	2	CANvelocity	119.56
55	2	CANlaneid	0
55	3	CANvelocity	119.055
55	3	CANlaneid	0
55	4	CANvelocity	118.966
55	4	CANlaneid	0
55	5	CANvelocity	119.629
55	5	CANlaneid	0
55	6	CANvelocity	119.027
55	6	CANlaneid	0
55	7	CANvelocity	118.219
55	7	CANlaneid	0
55	8	CANvelocity	117.982
55	8	CANlaneid	0
55	9	CANvelocity	117.803
55	9	CANlaneid	0
55	10	CANvelocity	117.566
55	10	CANlaneid	0
55	11	CANvelocity	118.491
55	11	CANlaneid	0
55	12	CANvelocity	113.915
55	12	CANlaneid	0
55	13	CANvelocity	102.289
55	13	CANlaneid	0
55	14	CANvelocity	88.0214
55	14	CANlaneid	0
55	15	CANvelocity	70.5596
55	15	CANlaneid	0
55	16	CANvelocity	59.0537
55	16	CANlaneid	0
55	17	CANvelocity	40.1826
55	17	CANlaneid	0
55	18	CANvelocity	28.1998
55	18	CANlaneid	0
55	19	CANvelocity	9.43298
55	19	CANlaneid	0
56	0	CANvelocity	119.417
56	0	CANlaneid	0
56	1	CANvelocity	119.08
56	1	CANlaneid	0
56	2	CANvelocity	119.439
56	2	CANlaneid	0
56	3	CANvelocity	117.865
56	3	CANlaneid	0
56	4	CANvelocity	117.565
56	4	CANlaneid	0
56	5	CANvelocity	118.457
56	5	CANlaneid	0
56	6	CANvelocity	119.113
56	6	CANlaneid	0
56	7	CANvelocity	119.244
56	7	CANlaneid	0
56	8	CANvelocity	119.2
56	8	CANlaneid	0
56	9	CANvelocity	119.334
56	9	CANlaneid	0
56	10	CANvelocity	119.802
56	10	CANlaneid	0
56	11	CANvelocity	119.258
56	11	CANlaneid	0
56	12	CANvelocity	118.671
56	12	CANlaneid	0
56	13	CANvelocity	105.675
56	13	CANlaneid	0
56	14	CANvelocity	94.0901
56	14	CANlaneid	0
56	15	CANvelocity	76.8701
56	15	CANlaneid	0
56	16	CANvelocity	65.8553
56	16	CANlaneid	0
56	17	CANvelocity	46.9343
56	17	CANlaneid	0
56	18	CANvelocity	35.2728
56	18	CANlaneid	0
56	19	CANvelocity	18.4127
56	19	CANlaneid	0
57	0	CANvelocity	119.029
57	0	CANlaneid	0
57	1	CANvelocity	119.107
57	1	CANlaneid	0
57	2	CANvelocity	119.911
57	2	CANlaneid	0
57	3	CANvelocity	119.476
57	3	CANlaneid	0
57	4	CANvelocity	119.482
57	4	CANlaneid	0
57	5	CANvelocity	118.69
57	5	CANlaneid	0
57	6	CANvelocity	118.276
57	6	CANlaneid	0
57	7	CANvelocity	119.942
57	7	CANlaneid	0
57	8	CANvelocity	118.982
57	8	CANlaneid	0
57	9	CANvelocity	118.188
57	9	CANlaneid	0
57	10	CANvelocity	118.561
57	10	CANlaneid	0
57	11	CANvelocity	118.223
57	11	CANlaneid	0
57	12	CANvelocity	119.061
57	12	CANlaneid	0
57	13	CANvelocity	110.328
57	13	CANlaneid	0
57	14	CANvelocity	97.2378
57	14	CANlaneid	0
57	15	CANvelocity	80.3102
57	15	CANlaneid	0
57	16	CANvelocity	70.9586
57	16	CANlaneid	0
57	17	CANvelocity	53.9341
57	17	CANlaneid	0
57	18	CANvelocity	39.8072
57	18	CANlaneid	0
57	19	CANvelocity	26.3707
57	19	CANlaneid	0
57	20	CANvelocity	5.37028
57	20	CANlaneid	0
58	0	CANvelocity	118.238
58	0	CANlaneid	0
58	1	CANvelocity	117.833
58	1	CANlaneid	0
58	2	CANvelocity	119.981
58	2	CANlaneid	0
58	3	CANvelocity	119.943
58	3	CANlaneid	0
58	4	CANvelocity	117.765
58	4	CANlaneid	0
58	5	CANvelocity	119.628
58	5	CANlaneid	0
58	6	CANvelocity	119.251
58	6	CANlaneid	0
58	7	CANvelocity	119.197
58	7	CANlaneid	0
58	8	CANvelocity	119.573
58	8	CANlaneid	0
58	9	CANvelocity	117.643
58	9	CANlaneid	0
58	10	CANvelocity	117.686
58	10	CANlaneid	0
58	11	CANvelocity	119.823
58	11	CANlaneid	0
58	12	CANvelocity	119.406
58	12	CANlaneid	0
58	13	CANvelocity	114.454
58	13	CANlaneid	0
58	14	CANvelocity	102.091
58	14	CANlaneid	0
58	15	CANvelocity	86.6198
58	15	CANlaneid	0
58	16	CANvelocity	75.4332
58	16	CANlaneid	0
58	17	CANvelocity	58.3636
58	17	CANlaneid	0
58	18	CANvelocity	47.3859
58	18	CANlaneid	0
58	19	CANvelocity	32.5339
58	19	CANlaneid	0
58	20	CANvelocity	12.959
58	20	CANlaneid	0
59	0	CANvelocity	118.52
59	0	CANlaneid	0
59	1	CANvelocity	118.055
59	1	CANlaneid	0
59	2	CANvelocity	117.614
59	2	CANlaneid	0
59	3	CANvelocity	117.774
59	3	CANlaneid	0
59	4	CANvelocity	118.167
59	4	CANlaneid	0
59	5	CANvelocity	119.202
59	5	CANlaneid	0
59	6	CANvelocity	117.871
59	6	CANlaneid	0
59	7	CANvelocity	118.64
59	7	CANlaneid	0
59	8	CANvelocity	119.788
59	8	CANlaneid	0
59	9	CANvelocity	117.756
59	9	CANlaneid	0
59	10	CANvelocity	118.548
59	10	CANlaneid	0
59	11	CANvelocity	119.125
59	11	CANlaneid	0
59	12	CANvelocity	117.643
59	12	CANlaneid	0
59	13	CANvelocity	118.785
59	13	CANlaneid	0
59	14	CANvelocity	105.305
59	14	CANlaneid	0
59	15	CANvelocity	91.8313
59	15	CANlaneid	0
59	16	CANvelocity	79.9014
59	16	CANlaneid	0
59	17	CANvelocity	62.9246
59	17	CANlaneid	0
59	18	CANvelocity	52.36
59	18	CANlaneid	0
59	19	CANvelocity	39.6379
59	19	CANlaneid	0
59	20	CANvelocity	18.4613
59	20	CANlaneid	0
59	21	CANvelocity	0.247564
59	21	CANlaneid	0
60	0	CANvelocity	119.895
60	0	CANlaneid	0
60	1	CANvelocity	119.672
60	1	CANlaneid	0
60	2	CANvelocity	118.572
60	2	CANlaneid	0
60	3	CANvelocity	117.583
60	3	CANlaneid	0
60	4	CANvelocity	119.567
60	4	CANlaneid	0
60	5	CANvelocity	118.999
60	5	CANlaneid	0
60	6	CANvelocity	117.727
60	6	CANlaneid	0
60	7	CANvelocity	118.701
60	7	CANlaneid	0
60	8	CANvelocity	118.067
60	8	CANlaneid	0
60	9	CANvelocity	118.295
60	9	CANlaneid	0
60	10	CANvelocity	119.141
60	10	CANlaneid	0
60	11	CANvelocity	119.019
60	11	CANlaneid	0
60	12	CANvelocity	118.297
60	12	CANlaneid	0
60	13	CANvelocity	119.471
60	13	CANlaneid	0
60	14	CANvelocity	108.598
60	14	CANlaneid	0
60	15	CANvelocity	95.1216
60	15	CANlaneid	0
60	16	CANvelocity	84.1439
60	16	CANlaneid	0
60	17	CANvelocity	69.2266
60	17	CANlaneid	0
60	18	CANvelocity	58.515
60	18	CANlaneid	0
60	19	CANvelocity	46.7065
60	19	CANlaneid	0
60	20	CANvelocity	24.6327
60	20	CANlaneid	0
60	21	CANvelocity	7.37111
60	21	CANlaneid	0
61	0	CANvelocity	119.77
61	0	CANlaneid	0
61	1	CANvelocity	119.465
61	1	CANlaneid	0
61	2	CANvelocity	118.405
61	2	CANlaneid	0
61	3	CANvelocity	119.947
61	3	CANlaneid	0
61	4	CANvelocity	119.971
61	4	CANlaneid	0
61	5	CANvelocity	118.561
61	5	CANlaneid	0
61	6	CANvelocity	119.421
61	6	CANlaneid	0
61	7	CANvelocity	119.189
61	7	CANlaneid	0
61	8	CANvelocity	117.939
61	8	CANlaneid	0
61	9	CANvelocity	119.359
61	9	CANlaneid	0
61	10	CANvelocity	119.712
61	10	CANlaneid	0
61	11	CANvelocity	118.868
61	11	CANlaneid	0
61	12	CANvelocity	117.721
61	12	CANlaneid	0
61	13	CANvelocity	119.648
61	13	CANlaneid	0
61	14	CANvelocity	111.825
61	14	CANlaneid	0
61	15	CANvelocity	98.4224
61	15	CANlaneid	0
61	16	CANvelocity	89.9099
61	16	CANlaneid	0
61	17	CANvelocity	75.2389
61	17	CANlaneid	0
61	18	CANvelocity	64.8609
61	18	CANlaneid	0
61	19	CANvelocity	54.2335
61	19	CANlaneid	0
61	20	CANvelocity	31.0513
61	20	CANlaneid	0
61	21	CANvelocity	15.6204
61	21	CANlaneid	0
62	0	CANvelocity	118.751
62	0	CANlaneid	0
62	1	CANvelocity	119.147
62	1	CANlaneid	0
62	2	CANvelocity	117.888
62	2	CANlaneid	0
62	3	CANvelocity	118.955
62	3	CANlaneid	0
62	4	CANvelocity	118.666
62	4	CANlaneid	0
62	5	CANvelocity	119.05
62	5	CANlaneid	0
62	6	CANvelocity	119.969
62	6	CANlaneid	0
62	7	CANvelocity	119.412
62	7	CANlaneid	0
62	8	CANvelocity	119.157
62	8	CANlaneid	0
62	9	CANvelocity	117.662
62	9	CANlaneid	0
62	10	CANvelocity	119.048
62	10	CANlaneid	0
62	11	CANvelocity	119.674
62	11	CANlaneid	0
62	12	CANvelocity	118.914
62	12	CANlaneid	0
62	13	CANvelocity	119.559
62	13	CANlaneid	0
62	14	CANvelocity	115.078
62	14	CANlaneid	0
62	15	CANvelocity	102.47
62	15	CANlaneid	0
62	16	CANvelocity	93.0381
62	16	CANlaneid	0
62	17	CANvelocity	80.9222
62	17	CANlaneid	0
62	18	CANvelocity	70.9649
62	18	CANlaneid	0
62	19	CANvelocity	61.4222
62	19	CANlaneid	0
62	20	CANvelocity	38.4669
62	20	CANlaneid	0
62	21	CANvelocity	23.9321
62	21	CANlaneid	0
62	22	CANvelocity	3.32655
62	22	CANlaneid	0
63	0	CANvelocity	119.168
63	0	CANlaneid	0
63	1	CANvelocity	118.068
63	1	CANlaneid	0
63	2	CANvelocity	118.118
63	2	CANlaneid	0
63	3	CANvelocity	118.733
63	3	CANlaneid	0
63	4	CANvelocity	119.024
63	4	CANlaneid	0
63	5	CANvelocity	118.078
63	5	CANlaneid	0
63	6	CANvelocity	119.06
63	6	CANlaneid	0
63	7	CANvelocity	118.321
63	7	CANlaneid	0
63	8	CANvelocity	119.021
63	8	CANlaneid	0
63	9	CANvelocity	118.04
63	9	CANlaneid	0
63	10	CANvelocity	118.051
63	10	CANlaneid	0
63	11	CANvelocity	117.773
63	11	CANlaneid	0
63	12	CANvelocity	117.82
63	12	CANlaneid	0
63	13	CANvelocity	118.359
63	13	CANlaneid	0
63	14	CANvelocity	119.91
63	14	CANlaneid	0
63	15	CANvelocity	107.506
63	15	CANlaneid	0
63	16	CANvelocity	97.9722
63	16	CANlaneid	0
63	17	CANvelocity	85.9259
63	17	CANlaneid	0
63	18	CANvelocity	77.5258
63	18	CANlaneid	0
63	19	CANvelocity	66.5361
63	19	CANlaneid	0
63	20	CANvelocity	42.7979
63	20	CANlaneid	0
63	21	CANvelocity	28.7559
63	21	CANlaneid	0
63	22	CANvelocity	8.40767
63	22	CANlaneid	0
64	0	CANvelocity	118.023
64	0	CANlaneid	0
64	1	CANvelocity	118.934
64	1	CANlaneid	0
64	2	CANvelocity	119.419
64	2	CANlaneid	0
64	3	CANvelocity	118.554
64	3	CANlaneid	0
64	4	CANvelocity	119.941
64	4	CANlaneid	0
64	5	CANvelocity	119.008
64	5	CANlaneid	0
64	6	CANvelocity	118.418
64	6	CANlaneid	0
64	7	CANvelocity	119.193
64	7	CANlaneid	0
64	8	CANvelocity	119.626
64	8	CANlaneid	0
64	9	CANvelocity	119.822
64	9	CANlaneid	0
64	10	CANvelocity	119.501
64	10	CANlaneid	0
64	11	CANvelocity	118.785
64	11	CANlaneid	0
64	12	CANvelocity	118.104
64	12	CANlaneid	0
64	13	CANvelocity	117.638
64	13	CANlaneid	0
64	14	CANvelocity	118.083
64	14	CANlaneid	0
64	15	CANvelocity	112.133
64	15	CANlaneid	0
64	16	CANvelocity	103.429
64	16	CANlaneid	0
64	17	CANvelocity	90.6631
64	17	CANlaneid	0
64	18	CANvelocity	81.9996
64	18	CANlaneid	0
64	19	CANvelocity	71.9825
64	19	CANlaneid	0
64	20	CANvelocity	50.36
64	20	CANlaneid	0
64	21	CANvelocity	35.8505
64	21	CANlaneid	0
64	22	CANvelocity	13.3617
64	22	CANlaneid	0
65	0	CANvelocity	119.255
65	0	CANlaneid	0
65	1	CANvelocity	117.816
65	1	CANlaneid	0
65	2	CANvelocity	118.672
65	2	CANlaneid	0
65	3	CANvelocity	119.377
65	3	CANlaneid	0
65	4	CANvelocity	119.93
65	4	CANlaneid	0
65	5	CANvelocity	118.664
65	5	CANlaneid	0
65	6	CANvelocity	117.67
65	6	CANlaneid	0
65	7	CANvelocity	119.808
65	7	CANlaneid	0
65	8	CANvelocity	118.441
65	8	CANlaneid	0
65	9	CANvelocity	117.607
65	9	CANlaneid	0
65	10	CANvelocity	118.769
65	10	CANlaneid	0
65	11	CANvelocity	119.093
65	11	CANlaneid	0
65	12	CANvelocity	117.686
65	12	CANlaneid	0
65	13	CANvelocity	119.584
65	13	CANlaneid	0
65	14	CANvelocity	118.683
65	14	CANlaneid	0
65	15	CANvelocity	115.454
65	15	CANlaneid	0
65	16	CANvelocity	108.489
65	16	CANlaneid	0
65	17	CANvelocity	95.9063
65	17	CANlaneid	0
65	18	CANvelocity	87.9982
65	18	CANlaneid	0
65	19	CANvelocity	76.5953
65	19	CANlaneid	0
65	20	CANvelocity	55.1643
65	20	CANlaneid	0
65	21	CANvelocity	41.6296
65	21	CANlaneid	0
65	22	CANvelocity	18.8596
65	22	CANlaneid	0
65	23	CANvelocity	5.05003
65	23	CANlaneid	0
66	0	CANvelocity	118.88
66	0	CANlaneid	0
66	1	CANvelocity	118.236
66	1	CANlaneid	0
66	2	CANvelocity	118.821
66	2	CANlaneid	0
66	3	CANvelocity	118.838
66	3	CANlaneid	0
66	4	CANvelocity	117.824
66	4	CANlaneid	0
66	5	CANvelocity	118.544
66	5	CANlaneid	0
66	6	CANvelocity	119.738
66	6	CANlaneid	0
66	7	CANvelocity	119.277
66	7	CANlaneid	0
66	8	CANvelocity	119.897
66	8	CANlaneid	0
66	9	CANvelocity	118.928
66	9	CANlaneid	0
66	10	CANvelocity	118.643
66	10	CANlaneid	0
66	11	CANvelocity	119.801
66	11	CANlaneid	0
66	12	CANvelocity	118.434
66	12	CANlaneid	0
66	13	CANvelocity	118.966
66	13	CANlaneid	0
66	14	CANvelocity	118.072
66	14	CANlaneid	0
66	15	CANvelocity	118.714
66	15	CANlaneid	0
66	16	CANvelocity	111.787
66	16	CANlaneid	0
66	17	CANvelocity	101.364
66	17	CANlaneid	0
66	18	CANvelocity	93.6419
66	18	CANlaneid	0
66	19	CANvelocity	81.3282
66	19	CANlaneid	0
66	20	CANvelocity	60.0154
66	20	CANlaneid	0
66	21	CANvelocity	46.0775
66	21	CANlaneid	0
66	22	CANvelocity	26.6176
66	22	CANlaneid	0
66	23	CANvelocity	12.4995
66	23	CANlaneid	0
67	0	CANvelocity	118.067
67	0	CANlaneid	0
67	1	CANvelocity	119.444
67	1	CANlaneid	0
67	2	CANvelocity	118.982
67	2	CANlaneid	0
67	3	CANvelocity	118.773
67	3	CANlaneid	0
67	4	CANvelocity	118.467
67	4	CANlaneid	0
67	5	CANvelocity	119.275
67	5	CANlaneid	0
67	6	CANvelocity	118.972
67	6	CANlaneid	0
67	7	CANvelocity	117.724
67	7	CANlaneid	0
67	8	CANvelocity	117.827
67	8	CANlaneid	0
67	9	CANvelocity	118.397
67	9	CANlaneid	0
67	10	CANvelocity	118.309
67	10	CANlaneid	0
67	11	CANvelocity	117.607
67	11	CANlaneid	0
67	12	CANvelocity	118.843
67	12	CANlaneid	0
67	13	CANvelocity	118.403
67	13	CANlaneid	0
67	14	CANvelocity	119.065
67	14	CANlaneid	0
67	15	CANvelocity	119.034
67	15	CANlaneid	0
67	16	CANvelocity	114.69
67	16	CANlaneid	0
67	17	CANvelocity	105.914
67	17	CANlaneid	0
67	18	CANvelocity	98.222
67	18	CANlaneid	0
67	19	CANvelocity	87.0477
67	19	CANlaneid	0
67	20	CANvelocity	66.3983
67	20	CANlaneid	0
67	21	CANvelocity	53.2164
67	21	CANlaneid	0
67	22	CANvelocity	32.7228
67	22	CANlaneid	0
67	23	CANvelocity	21.1589
67	23	CANlaneid	0
68	0	CANvelocity	118.279
68	0	CANlaneid	0
68	1	CANvelocity	117.908
68	1	CANlaneid	0
68	2	CANvelocity	117.72
68	2	CANlaneid	0
68	3	CANvelocity	119.184
68	3	CANlaneid	0
68	4	CANvelocity	118.47
68	4	CANlaneid	0
68	5	CANvelocity	119.288
68	5	CANlaneid	0
68	6	CANvelocity	117.688
68	6	CANlaneid	0
68	7	CANvelocity	118.603
68	7	CANlaneid	0
68	8	CANvelocity	117.692
68	8	CANlaneid	0
68	9	CANvelocity	117.77
68	9	CANlaneid	0
68	10	CANvelocity	117.551
68	10	CANlaneid	0
68	11	CANvelocity	118.808
68	11	CANlaneid	0
68	12	CANvelocity	119.115
68	12	CANlaneid	0
68	13	CANvelocity	118.349
68	13	CANlaneid	0
68	14	CANvelocity	118.827
68	14	CANlaneid	0
68	15	CANvelocity	119.163
68	15	CANlaneid	0
68	16	CANvelocity	118.177
68	16	CANlaneid	0
68	17	CANvelocity	110.253
68	17	CANlaneid	0
68	18	CANvelocity	102.055
68	18	CANlaneid	0
68	19	CANvelocity	92.5046
68	19	CANlaneid	0
68	20	CANvelocity	70.5604
68	20	CANlaneid	0
68	21	CANvelocity	59.6832
68	21	CANlaneid	0
68	22	CANvelocity	37.982
68	22	CANlaneid	0
68	23	CANvelocity	25.8639
68	23	CANlaneid	0
68	24	CANvelocity	9.11312
68	24	CANlaneid	0
69	0	CANvelocity	117.699
69	0	CANlaneid	0
69	1	CANvelocity	118.906
69	1	CANlaneid	0
69	2	CANvelocity	119.36
69	2	CANlaneid	0
69	3	CANvelocity	118.345
69	3	CANlaneid	0
69	4	CANvelocity	118.963
69	4	CANlaneid	0
69	5	CANvelocity	118.641
69	5	CANlaneid	0
69	6	CANvelocity	118.562
69	6	CANlaneid	0
69	7	CANvelocity	117.989
69	7	CANlaneid	0
69	8	CANvelocity	118.468
69	8	CANlaneid	0
69	9	CANvelocity	118.778
69	9	CANlaneid	0
69	10	CANvelocity	119.466
69	10	CANlaneid	0
69	11	CANvelocity	119.061
69	11	CANlaneid	0
69	12	CANvelocity	118.644
69	12	CANlaneid	0
69	13	CANvelocity	118.694
69	13	CANlaneid	0
69	14	CANvelocity	118.474
69	14	CANlaneid	0
69	15	CANvelocity	118.529
69	15	CANlaneid	0
69	16	CANvelocity	118.671
69	16	CANlaneid	0
69	17	CANvelocity	114.617
69	17	CANlaneid	0
69	18	CANvelocity	107.202
69	18	CANlaneid	0
69	19	CANvelocity	97.2063
69	19	CANlaneid	0
69	20	CANvelocity	77.0958
69	20	CANlaneid	0
69	21	CANvelocity	66.5694
69	21	CANlaneid	0
69	22	CANvelocity	45.4113
69	22	CANlaneid	0
69	23	CANvelocity	32.3719
69	23	CANlaneid	0
69	24	CANvelocity	14.8539
69	24	CANlaneid	0
70	0	CANvelocity	119.451
70	0	CANlaneid	0
70	1	CANvelocity	118.605
70	1	CANlaneid	0
70	2	CANvelocity	117.548
70	2	CANlaneid	0
70	3	CANvelocity	118.244
70	3	CANlaneid	0
70	4	CANvelocity	118.677
70	4	CANlaneid	0
70	5	CANvelocity	119.558
70	5	CANlaneid	0
70	6	CANvelocity	118.319
70	6	CANlaneid	0
70	7	CANvelocity	119.629
70	7	CANlaneid	0
70	8	CANvelocity	117.74
70	8	CANlaneid	0
70	9	CANvelocity	117.947
70	9	CANlaneid	0
70	10	CANvelocity	118.77
70	10	CANlaneid	0
70	11	CANvelocity	119.545
70	11	CANlaneid	0
70	12	CANvelocity	118.875
70	12	CANlaneid	0
70	13	CANvelocity	118.415
70	13	CANlaneid	0
70	14	CANvelocity	119.518
70	14	CANlaneid	0
70	15	CANvelocity	118.793
70	15	CANlaneid	0
70	16	CANvelocity	118.156
70	16	CANlaneid	0
70	17	CANvelocity	118.752
70	17	CANlaneid	0
70	18	CANvelocity	111.068
70	18	CANlaneid	0
70	19	CANvelocity	101.498
70	19	CANlaneid	0
70	20	CANvelocity	82.6879
70	20	CANlaneid	0
70	21	CANvelocity	71.8275
70	21	CANlaneid	0
70	22	CANvelocity	52.1269
70	22	CANlaneid	0
70	23	CANvelocity	38.0288
70	23	CANlaneid	0
70	24	CANvelocity	22.6071
70	24	CANlaneid	0
70	25	CANvelocity	3.89544
70	25	CANlaneid	0
71	0	CANvelocity	118.05
71	0	CANlaneid	0
71	1	CANvelocity	119.112
71	1	CANlaneid	0
71	2	CANvelocity	118.377
71	2	CANlaneid	0
71	3	CANvelocity	119.389
71	3	CANlaneid	0
71	4	CANvelocity	118.942
71	4	CANlaneid	0
71	5	CANvelocity	118.644
71	5	CANlaneid	0
71	6	CANvelocity	119.766
71	6	CANlaneid	0
71	7	CANvelocity	118.749
71	7	CANlaneid	0
71	8	CANvelocity	119.102
71	8	CANlaneid	0
71	9	CANvelocity	117.673
71	9	CANlaneid	0
71	10	CANvelocity	118.252
71	10	CANlaneid	0
71	11	CANvelocity	117.95
71	11	CANlaneid	0
71	12	CANvelocity	119.852
71	12	CANlaneid	0
71	13	CANvelocity	118.717
71	13	CANlaneid	0
71	14	CANvelocity	119.32
71	14	CANlaneid	0
71	15	CANvelocity	118.393
71	15	CANlaneid	0
71	16	CANvelocity	118.355
71	16	CANlaneid	0
71	17	CANvelocity	117.845
71	17	CANlaneid	0
71	18	CANvelocity	114.538
71	18	CANlaneid	0
71	19	CANvelocity	104.405
71	19	CANlaneid	0
71	20	CANvelocity	87.718
71	20	CANlaneid	0
71	21	CANvelocity	78.3849
71	21	CANlaneid	0
71	22	CANvelocity	56.5715
71	22	CANlaneid	0
71	23	CANvelocity	42.3378
71	23	CANlaneid	0
71	24	CANvelocity	29.8082
71	24	CANlaneid	0
71	25	CANvelocity	11.88
71	25	CANlaneid	0
72	0	CANvelocity	119.875
72	0	CANlaneid	0
72	1	CANvelocity	118.862
72	1	CANlaneid	0
72	2	CANvelocity	118.339
72	2	CANlaneid	0
72	3	CANvelocity	118.825
72	3	CANlaneid	0
72	4	CANvelocity	117.573
72	4	CANlaneid	0
72	5	CANvelocity	119.165
72	5	CANlaneid	0
72	6	CANvelocity	119.928
72	6	CANlaneid	0
72	7	CANvelocity	118.747
72	7	CANlaneid	0
72	8	CANvelocity	119.718
72	8	CANlaneid	0
72	9	CANvelocity	119.223
72	9	CANlaneid	0
72	10	CANvelocity	119.908
72	10	CANlaneid	0
72	11	CANvelocity	118.993
72	11	CANlaneid	0
72	12	CANvelocity	117.569
72	12	CANlaneid	0
72	13	CANvelocity	118.603
72	13	CANlaneid	0
72	14	CANvelocity	119.652
72	14	CANlaneid	0
72	15	CANvelocity	119.146
72	15	CANlaneid	0
72	16	CANvelocity	119.099
72	16	CANlaneid	0
72	17	CANvelocity	119.572
72	17	CANlaneid	0
72	18	CANvelocity	118.559
72	18	CANlaneid	0
72	19	CANvelocity	107.306
72	19	CANlaneid	0
72	20	CANvelocity	93.1408
72	20	CANlaneid	0
72	21	CANvelocity	83.5446
72	21	CANlaneid	0
72	22	CANvelocity	61.1688
72	22	CANlaneid	0
72	23	CANvelocity	50.0484
72	23	CANlaneid	0
72	24	CANvelocity	34.7898
72	24	CANlaneid	0
72	25	CANvelocity	16.5542
72	25	CANlaneid	0
73	0	CANvelocity	118.994
73	0	CANlaneid	0
73	1	CANvelocity	119.559
73	1	CANlaneid	0
73	2	CANvelocity	118.438
73	2	CANlaneid	0
73	3	CANvelocity	118.55
73	3	CANlaneid	0
73	4	CANvelocity	118.878
73	4	CANlaneid	0
73	5	CANvelocity	118.693
73	5	CANlaneid	0
73	6	CANvelocity	117.753
73	6	CANlaneid	0
73	7	CANvelocity	119.566
73	7	CANlaneid	0
73	8	CANvelocity	119.9
73	8	CANlaneid	0
73	9	CANvelocity	117.579
73	9	CANlaneid	0
73	10	CANvelocity	118.514
73	10	CANlaneid	0
73	11	CANvelocity	119.564
73	11	CANlaneid	0
73	12	CANvelocity	119.037
